EmployeeID,BenefitID,UsageFrequency,LastUsedDate,Age,Gender,Department,Tenure,BenefitType,BenefitSubType,BenefitCost,SatisfactionScore,Comments,age_group,tenure_group,subcat_401k Basic Matching,subcat_401k Catch-Up Contributions,subcat_401k High Contribution,subcat_401k Investment Fees,subcat_401k Maximum Matching,subcat_401k Standard Matching,subcat_After-School Care,subcat_Basic Coverage,subcat_Conference Attendance,subcat_Dependent Coverage,subcat_Family Membership,subcat_Graduate Degree,subcat_HDHP Individual,subcat_HMO Family,subcat_Healthcare FSA,subcat_Individual Courses,subcat_Monthly Communications,subcat_Monthly Internet Allowance,subcat_On-Site Infant Care,subcat_PPO Family,subcat_PPO Individual,subcat_Premium Discount Tier 1,subcat_Professional Certification,subcat_Supplemental High Amount,subcat_Supplemental Standard,subcat_Tier 1 Partners,subcat_Tier 2 Partners,subcat_Tier 3 Partners,subcat_Transit Subsidy,subcat_Undergraduate Degree
2095,24,0,2024-03-10,32,Male,Marketing,6,Gym Membership,Tier 3 Partners,780.78,3,"It's okay, I use it occasionally.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2283,28,7,2023-10-20,27,Female,Marketing,2,Life Insurance,Dependent Coverage,165.54,5,Great peace of mind for my family.,Millennial,<5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3756,28,9,2023-12-02,22,Female,Finance,1,Life Insurance,Dependent Coverage,165.54,3,"Average, but necessary.",Gen Z,<5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4277,14,2,2023-11-10,38,Female,Sales,19,Gym Membership,Tier 1 Partners,73.36,3,"It's okay, I use it occasionally.",Millennial,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2461,27,5,2024-03-19,48,Male,HR,8,Retirement Plan,401k Maximum Matching,913.01,2,Returns are not as expected.,Gen X,5-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1780,1,3,2024-05-07,41,Male,Marketing,23,Retirement Plan,401k Basic Matching,876.21,3,"Standard, nothing exceptional.",Millennial,>15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2498,14,5,2023-12-17,63,Female,Marketing,17,Gym Membership,Tier 1 Partners,73.36,3,"It's okay, I use it occasionally.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4338,2,5,2023-08-30,46,Male,Sales,4,Health Insurance,PPO Individual,706.93,3,"Satisfactory, but could improve.",Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4672,28,9,2023-10-19,57,Male,Sales,28,Life Insurance,Dependent Coverage,165.54,2,Coverage is minimal.,Gen X,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1222,3,1,2024-03-21,35,Male,Marketing,9,Commuter Benefits,Transit Subsidy,325.0,5,"Generous vacation days, very happy.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3334,12,0,2024-06-16,65,Female,Marketing,21,Tuition Reimbursement,Graduate Degree,824.53,2,Complicated reimbursement process.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3290,1,0,2024-07-29,61,Female,IT,14,Retirement Plan,401k Basic Matching,876.21,2,Returns are not as expected.,Boomer,5-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4220,7,1,2024-02-04,54,Male,Finance,34,Flexible Spending Account,Healthcare FSA,450.0,4,Sufficient time off provided.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3855,12,0,2023-08-12,30,Male,Marketing,12,Tuition Reimbursement,Graduate Degree,824.53,2,Complicated reimbursement process.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,4,10,2023-12-06,25,Female,HR,5,Retirement Plan,401k High Contribution,261.44,3,"Standard, nothing exceptional.",Gen Z,<5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499,20,4,2024-07-31,48,Male,Finance,19,Tuition Reimbursement,Undergraduate Degree,489.96,3,Helps but limited in scope.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2086,4,0,2024-03-22,65,Female,Marketing,35,Retirement Plan,401k High Contribution,261.44,5,Top-notch retirement plan.,Boomer,>15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3532,21,0,2023-08-14,36,Male,IT,11,Life Insurance,Basic Coverage,163.92,2,Coverage is minimal.,Millennial,5-15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4558,26,3,2023-11-18,36,Male,HR,11,Gym Membership,Family Membership,519.66,3,"It's okay, I use it occasionally.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
852,4,8,2023-11-27,58,Male,IT,3,Retirement Plan,401k High Contribution,261.44,2,Returns are not as expected.,Boomer,<5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1706,9,2,2023-12-27,59,Male,Sales,25,Professional Development,Conference Attendance,850.0,5,Perfect for my work-life balance.,Boomer,>15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471,17,5,2023-12-05,39,Male,Sales,18,Retirement Plan,401k Catch-Up Contributions,509.65,2,Returns are not as expected.,Millennial,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3267,25,2,2024-04-21,33,Female,Finance,12,Life Insurance,Supplemental Standard,774.91,5,Great peace of mind for my family.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2857,1,0,2023-11-26,56,Female,Finance,8,Retirement Plan,401k Basic Matching,876.21,1,Unhappy with this benefit.,Gen X,5-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2957,28,1,2023-11-23,50,Female,Marketing,27,Life Insurance,Dependent Coverage,165.54,4,"Solid plan, happy with it.",Gen X,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3449,15,9,2024-05-26,36,Female,HR,11,Tuition Reimbursement,Professional Certification,359.21,1,Not worth the hassle.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1207,3,4,2023-08-10,65,Male,HR,12,Commuter Benefits,Transit Subsidy,325.0,4,Sufficient time off provided.,Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4061,9,4,2024-03-09,41,Female,HR,22,Professional Development,Conference Attendance,850.0,5,Perfect for my work-life balance.,Millennial,>15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,5,0,2023-10-11,63,Female,Marketing,5,Technology Stipend,Monthly Internet Allowance,75.0,4,"Very flexible, I appreciate it.",Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
110,29,4,2023-10-28,65,Male,HR,13,Childcare,After-School Care,475.0,4,Sufficient time off provided.,Boomer,5-15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3511,29,4,2024-08-02,61,Female,Finance,22,Childcare,After-School Care,475.0,1,Barely any time off given.,Boomer,>15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2530,22,4,2024-02-20,63,Male,IT,10,Health Insurance,HMO Family,624.0,4,"Great coverage, but a bit expensive.",Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715,4,0,2023-10-04,60,Male,Finance,35,Retirement Plan,401k High Contribution,261.44,5,Top-notch retirement plan.,Boomer,>15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1207,2,0,2024-05-13,65,Male,HR,12,Health Insurance,PPO Individual,706.93,4,"Great coverage, but a bit expensive.",Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4979,9,3,2024-05-15,22,Female,Finance,3,Professional Development,Conference Attendance,850.0,3,"Good, but sometimes difficult.",Gen Z,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,29,6,2023-09-10,54,Male,HR,27,Childcare,After-School Care,475.0,1,Barely any time off given.,Gen X,>15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2910,14,7,2024-07-18,64,Female,Finance,21,Gym Membership,Tier 1 Partners,73.36,1,Membership is not very useful.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2068,21,8,2024-06-01,52,Female,Marketing,1,Life Insurance,Basic Coverage,163.92,4,"Solid plan, happy with it.",Gen X,<5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,1,10,2024-07-08,33,Male,IT,13,Retirement Plan,401k Basic Matching,876.21,2,Returns are not as expected.,Millennial,5-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1179,25,6,2024-08-03,47,Female,Sales,12,Life Insurance,Supplemental Standard,774.91,1,Disappointing service.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3169,3,8,2024-06-05,51,Male,IT,28,Commuter Benefits,Transit Subsidy,325.0,1,Barely any time off given.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2886,24,0,2024-02-08,48,Female,Sales,23,Gym Membership,Tier 3 Partners,780.78,2,Not many locations available.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
